Symbol,I.HSI,I.HSI,I.HSI,I.HSI
2022-08-18,"19,991.94","19,991.94","19,675.46","19,763.91"
2022-08-19,"19,656.80","19,898.18","19,656.80","19,773.03"
2022-08-20,"19,656.80","19,898.18","19,656.80","19,773.03"
2022-08-21,"19,656.80","19,898.18","19,656.80","19,773.03"
2022-08-22,"19,572.42","19,825.93","19,564.19","19,656.98"
2022-08-23,"19,644.23","19,701.55","19,377.09","19,503.25"
2022-08-24,"19,542.24","19,542.24","19,189.54","19,268.74"
2022-08-25,"19,418.46","19,990.31","19,418.46","19,968.38"
2022-08-26,"20,138.69","20,185.15","20,050.97","20,170.04"
2022-08-27,"20,138.69","20,185.15","20,050.97","20,170.04"
2022-08-28,"20,138.69","20,185.15","20,050.97","20,170.04"
2022-08-29,"19,960.29","20,073.94","19,889.67","20,023.22"
2022-08-30,"20,062.73","20,062.73","19,645.57","19,949.03"
2022-08-31,"19,589.85","20,173.02","19,564.84","19,954.39"
2022-09-01,"19,761.72","19,839.51","19,532.86","19,597.31"
2022-09-02,"19,572.47","19,630.80","19,342.49","19,452.09"
2022-09-03,"19,572.47","19,630.80","19,342.49","19,452.09"
2022-09-04,"19,572.47","19,630.80","19,342.49","19,452.09"
2022-09-05,"19,299.09","19,299.09","19,064.79","19,225.70"
2022-09-06,"19,261.70","19,358.02","19,107.60","19,202.73"
2022-09-07,"18,915.87","19,068.90","18,818.78","19,044.30"
2022-09-08,"19,043.84","19,075.74","18,803.76","18,854.62"
2022-09-09,"18,893.65","19,417.56","18,893.65","19,362.25"
2022-09-10,"18,893.65","19,417.56","18,893.65","19,362.25"
2022-09-11,"18,893.65","19,417.56","18,893.65","19,362.25"
2022-09-12,"18,893.65","19,417.56","18,893.65","19,362.25"
2022-09-13,"19,404.64","19,492.06","19,296.25","19,326.86"
2022-09-14,"18,933.30","18,989.22","18,797.79","18,847.10"
2022-09-15,"18,833.90","19,013.03","18,833.90","18,930.38"
2022-09-16,"18,732.44","18,905.28","18,678.22","18,761.69"
2022-09-17,"18,732.44","18,905.28","18,678.22","18,761.69"
2022-09-18,"18,732.44","18,905.28","18,678.22","18,761.69"
2022-09-19,"18,695.35","18,697.09","18,494.54","18,565.97"
2022-09-20,"18,700.68","18,861.47","18,685.46","18,781.42"
2022-09-21,"18,638.85","18,638.85","18,434.65","18,444.62"
2022-09-22,"18,080.93","18,195.09","17,965.33","18,147.95"
2022-09-23,"18,055.59","18,165.95","17,926.29","17,933.27"
2022-09-24,"18,055.59","18,165.95","17,926.29","17,933.27"
2022-09-25,"18,055.59","18,165.95","17,926.29","17,933.27"
2022-09-26,"17,781.87","18,077.64","17,727.40","17,855.14"
2022-09-27,"17,838.65","17,904.21","17,648.42","17,860.31"
2022-09-28,"17,703.39","17,703.39","17,184.54","17,250.88"
2022-09-29,"17,570.17","17,629.67","17,046.83","17,165.87"
2022-09-30,"17,165.93","17,344.81","17,016.28","17,222.83"
2022-10-01,"17,165.93","17,344.81","17,016.28","17,222.83"
2022-10-02,"17,165.93","17,344.81","17,016.28","17,222.83"
2022-10-03,"17,050.25","17,252.11","16,906.96","17,079.51"
2022-10-04,"17,050.25","17,252.11","16,906.96","17,079.51"
2022-10-05,"17,811.97","18,164.20","17,682.85","18,087.97"
2022-10-06,"18,100.48","18,143.85","17,958.14","18,012.15"
2022-10-07,"17,851.62","17,881.87","17,717.73","17,740.05"
2022-10-08,"17,851.62","17,881.87","17,717.73","17,740.05"
2022-10-09,"17,851.62","17,881.87","17,717.73","17,740.05"
2022-10-10,"17,449.36","17,449.36","17,174.61","17,216.66"
2022-10-11,"17,194.73","17,206.51","16,789.97","16,832.36"
2022-10-12,"16,758.27","17,040.70","16,438.60","16,701.03"
2022-10-13,"16,700.65","16,736.59","16,389.11","16,389.11"
2022-10-14,"16,671.68","17,028.68","16,535.37","16,587.69"
2022-10-15,"16,671.68","17,028.68","16,535.37","16,587.69"
2022-10-16,"16,671.68","17,028.68","16,535.37","16,587.69"
2022-10-17,"16,479.74","16,754.52","16,308.95","16,612.90"
2022-10-18,"16,860.20","16,914.58","16,558.41","16,914.58"
2022-10-19,"16,805.91","16,923.12","16,508.37","16,511.28"
2022-10-20,"16,230.79","16,452.97","16,010.72","16,280.22"
2022-10-21,"16,331.11","16,359.04","16,137.18","16,211.12"
2022-10-22,"16,331.11","16,359.04","16,137.18","16,211.12"
2022-10-23,"16,331.11","16,359.04","16,137.18","16,211.12"
2022-10-24,"15,894.75","15,993.88","15,082.84","15,180.69"
2022-10-25,"15,242.10","15,435.37","14,947.39","15,165.59"
2022-10-26,"15,096.32","15,584.06","15,041.40","15,317.67"
2022-10-27,"15,721.27","15,833.28","15,410.97","15,427.94"
2022-10-28,"15,424.94","15,441.99","14,770.09","14,863.06"
2022-10-29,"15,424.94","15,441.99","14,770.09","14,863.06"
2022-10-30,"15,424.94","15,441.99","14,770.09","14,863.06"
2022-10-31,"14,830.69","15,113.15","14,597.31","14,687.02"
2022-11-01,"14,859.92","15,632.85","14,859.92","15,455.27"
2022-11-02,"15,389.55","15,867.24","15,276.76","15,827.17"
2022-11-03,"15,477.74","15,623.18","15,301.67","15,339.49"
2022-11-04,"15,442.76","16,513.16","15,442.76","16,161.14"
2022-11-05,"15,442.76","16,513.16","15,442.76","16,161.14"
2022-11-06,"15,442.76","16,513.16","15,442.76","16,161.14"
2022-11-07,"16,031.79","16,821.89","15,980.85","16,595.91"
2022-11-08,"16,640.60","16,719.01","16,429.81","16,557.31"
2022-11-09,"16,552.80","16,730.20","16,213.03","16,358.52"
2022-11-10,"16,138.22","16,138.22","15,945.20","16,081.04"
2022-11-11,"17,120.05","17,368.04","16,829.00","17,325.66"
2022-11-12,"17,120.05","17,368.04","16,829.00","17,325.66"
2022-11-13,"17,120.05","17,368.04","16,829.00","17,325.66"
2022-11-14,"17,999.26","18,011.64","17,518.88","17,619.71"
2022-11-15,"17,665.80","18,356.78","17,552.30","18,343.12"
2022-11-16,"18,169.21","18,414.09","18,031.87","18,256.48"
2022-11-17,"18,071.60","18,220.81","17,711.84","18,045.66"
2022-11-18,"18,316.36","18,378.06","17,910.19","17,992.54"
2022-11-19,"18,316.36","18,378.06","17,910.19","17,992.54"
2022-11-20,"18,316.36","18,378.06","17,910.19","17,992.54"
2022-11-21,"17,654.15","17,746.34","17,389.45","17,655.91"
2022-11-22,"17,625.19","17,751.93","17,287.60","17,424.41"
2022-11-23,"17,460.90","17,640.84","17,375.96","17,523.81"
2022-11-24,"17,684.53","17,759.24","17,517.12","17,660.90"
2022-11-25,"17,673.20","17,673.20","17,412.04","17,573.58"
2022-11-26,"17,673.20","17,673.20","17,412.04","17,573.58"
2022-11-27,"17,673.20","17,673.20","17,412.04","17,573.58"
2022-11-28,"17,000.23","17,364.21","16,833.68","17,297.94"
2022-11-29,"17,558.60","18,204.68","17,536.45","18,204.68"
2022-11-30,"18,141.56","18,645.35","18,052.32","18,597.23"
2022-12-01,"19,058.90","19,237.45","18,679.35","18,736.44"
2022-12-02,"18,785.28","18,841.22","18,530.82","18,675.35"
2022-12-03,"18,785.28","18,841.22","18,530.82","18,675.35"
2022-12-04,"18,785.28","18,841.22","18,530.82","18,675.35"
2022-12-05,"19,221.68","19,539.60","19,035.14","19,518.29"
2022-12-06,"19,211.70","19,569.67","19,202.87","19,441.18"
2022-12-07,"19,380.80","19,737.31","18,799.81","18,814.82"
2022-12-08,"18,965.05","19,521.60","18,965.05","19,450.23"
2022-12-09,"19,484.23","19,926.48","19,404.50","19,900.87"
2022-12-10,"19,484.23","19,926.48","19,404.50","19,900.87"
2022-12-11,"19,484.23","19,926.48","19,404.50","19,900.87"
2022-12-12,"19,594.52","19,718.08","19,366.22","19,463.63"
2022-12-13,"19,458.02","19,707.75","19,382.30","19,596.20"
2022-12-14,"19,775.33","19,859.75","19,528.71","19,673.45"
2022-12-15,"19,612.67","19,675.68","19,233.86","19,368.59"
2022-12-16,"19,343.70","19,621.13","19,130.53","19,450.67"
2022-12-17,"19,343.70","19,621.13","19,130.53","19,450.67"
2022-12-18,"19,343.70","19,621.13","19,130.53","19,450.67"
2022-12-19,"19,472.21","19,786.29","19,255.95","19,352.81"
2022-12-20,"19,156.94","19,283.14","18,885.20","19,094.80"
2022-12-21,"19,190.91","19,255.74","19,063.30","19,160.49"
2022-12-22,"19,537.45","19,735.00","19,475.68","19,679.22"
2022-12-23,"19,382.23","19,686.77","19,380.47","19,593.06"
2022-12-24,"19,382.23","19,686.77","19,380.47","19,593.06"
2022-12-25,"19,382.23","19,686.77","19,380.47","19,593.06"
2022-12-26,"19,382.23","19,686.77","19,380.47","19,593.06"
2022-12-27,"19,382.23","19,686.77","19,380.47","19,593.06"
2022-12-28,"19,787.94","20,099.77","19,787.94","19,898.91"
2022-12-29,"19,648.40","19,764.52","19,539.84","19,741.14"
2022-12-30,"20,030.85","20,073.92","19,781.41","19,781.41"
2022-12-31,"20,030.85","20,073.92","19,781.41","19,781.41"
2023-01-01,"20,030.85","20,073.92","19,781.41","19,781.41"
2023-01-02,"20,030.85","20,073.92","19,781.41","19,781.41"
2023-01-03,"19,570.43","20,212.55","19,303.73","20,145.29"
2023-01-04,"20,319.98","20,793.11","20,233.39","20,793.11"
2023-01-05,"21,295.87","21,396.09","20,962.40","21,052.17"
2023-01-06,"21,220.89","21,282.71","20,862.77","20,991.64"
2023-01-07,"21,220.89","21,282.71","20,862.77","20,991.64"
2023-01-08,"21,220.89","21,282.71","20,862.77","20,991.64"
2023-01-09,"21,295.94","21,470.69","21,216.92","21,388.34"
2023-01-10,"21,370.42","21,395.42","21,187.73","21,331.46"
2023-01-11,"21,463.82","21,686.30","21,327.41","21,436.05"
2023-01-12,"21,599.82","21,698.94","21,223.84","21,514.10"
2023-01-13,"21,605.07","21,770.08","21,474.98","21,738.66"
2023-01-14,"21,605.07","21,770.08","21,474.98","21,738.66"
2023-01-15,"21,605.07","21,770.08","21,474.98","21,738.66"
2023-01-16,"21,818.65","21,947.55","21,572.51","21,746.72"
2023-01-17,"21,678.05","21,797.62","21,417.25","21,577.64"
2023-01-18,"21,514.80","21,691.67","21,422.19","21,678.00"
2023-01-19,"21,452.26","21,754.08","21,383.03","21,650.98"
2023-01-20,"21,812.46","22,051.77","21,754.35","22,044.65"
2023-01-21,"21,812.46","22,051.77","21,754.35","22,044.65"
2023-01-22,"21,812.46","22,051.77","21,754.35","22,044.65"
2023-01-23,"21,812.46","22,051.77","21,754.35","22,044.65"
2023-01-24,"21,812.46","22,051.77","21,754.35","22,044.65"
2023-01-25,"21,812.46","22,051.77","21,754.35","22,044.65"
2023-01-26,"22,386.37","22,566.78","22,329.07","22,566.78"
2023-01-27,"22,614.92","22,700.85","22,483.78","22,688.90"
2023-01-28,"22,614.92","22,700.85","22,483.78","22,688.90"
2023-01-29,"22,614.92","22,700.85","22,483.78","22,688.90"
2023-01-30,"22,579.88","22,623.81","21,992.51","22,069.73"
2023-01-31,"22,190.27","22,284.32","21,631.55","21,842.33"
2023-02-01,"21,920.80","22,072.18","21,703.60","22,072.18"
2023-02-02,"22,276.23","22,311.96","21,930.53","21,958.36"
2023-02-03,"21,811.08","21,820.78","21,459.65","21,660.47"
2023-02-04,"21,811.08","21,820.78","21,459.65","21,660.47"
2023-02-05,"21,811.08","21,820.78","21,459.65","21,660.47"
2023-02-06,"21,349.17","21,349.17","21,085.72","21,222.16"
2023-02-07,"21,288.39","21,512.21","21,259.21","21,298.70"
2023-02-08,"21,283.90","21,443.48","21,178.87","21,283.52"
2023-02-09,"21,154.25","21,637.55","21,151.27","21,624.36"
2023-02-10,"21,559.44","21,579.99","21,157.52","21,190.42"
2023-02-11,"21,559.44","21,579.99","21,157.52","21,190.42"
2023-02-12,"21,559.44","21,579.99","21,157.52","21,190.42"
2023-02-13,"20,910.08","21,230.15","20,799.91","21,164.42"
2023-02-14,"21,235.92","21,237.88","21,074.94","21,113.76"
2023-02-15,"21,116.84","21,117.58","20,726.83","20,812.17"
2023-02-16,"20,947.07","21,306.54","20,887.70","20,987.67"
2023-02-17,"20,958.63","21,056.68","20,703.74","20,719.81"
2023-02-18,"20,958.63","21,056.68","20,703.74","20,719.81"
2023-02-19,"20,958.63","21,056.68","20,703.74","20,719.81"
2023-02-20,"20,681.47","20,973.67","20,606.85","20,886.96"
2023-02-21,"20,859.50","20,941.30","20,503.05","20,529.49"
2023-02-22,"20,512.49","20,620.98","20,344.86","20,423.84"
2023-02-23,"20,339.15","20,601.22","20,323.24","20,351.35"
2023-02-24,"20,223.67","20,233.64","20,006.78","20,010.04"
2023-02-25,"20,223.67","20,233.64","20,006.78","20,010.04"
2023-02-26,"20,223.67","20,233.64","20,006.78","20,010.04"
2023-02-27,"19,821.03","20,086.53","19,804.56","19,943.51"
2023-02-28,"20,020.17","20,185.05","19,783.07","19,785.94"
2023-03-01,"19,849.97","20,674.07","19,849.97","20,619.71"
2023-03-02,"20,390.02","20,548.57","20,321.25","20,429.46"
2023-03-03,"20,703.14","20,727.25","20,498.16","20,567.54"
2023-03-04,"20,703.14","20,727.25","20,498.16","20,567.54"
2023-03-05,"20,703.14","20,727.25","20,498.16","20,567.54"
2023-03-06,"20,437.87","20,702.75","20,410.00","20,603.19"
2023-03-07,"20,606.83","21,005.66","20,358.78","20,534.48"
2023-03-08,"20,256.89","20,269.93","19,969.47","20,051.25"
2023-03-09,"20,082.42","20,157.24","19,907.58","19,925.74"
2023-03-10,"19,580.78","19,637.72","19,281.97","19,319.92"
2023-03-11,"19,580.78","19,637.72","19,281.97","19,319.92"
2023-03-12,"19,580.78","19,637.72","19,281.97","19,319.92"
2023-03-13,"19,411.88","19,791.64","19,390.38","19,695.97"
2023-03-14,"19,524.51","19,639.52","19,122.82","19,247.96"
2023-03-15,"19,523.49","19,745.44","19,431.09","19,539.87"
2023-03-16,"19,197.97","19,388.77","19,109.07","19,203.91"
2023-03-17,"19,439.84","19,597.18","19,303.29","19,518.59"
2023-03-18,"19,439.84","19,597.18","19,303.29","19,518.59"
2023-03-19,"19,439.84","19,597.18","19,303.29","19,518.59"
2023-03-20,"19,352.90","19,382.97","18,829.11","19,000.71"
2023-03-21,"19,118.87","19,295.64","19,018.10","19,258.76"
2023-03-22,"19,428.36","19,775.69","19,428.36","19,591.43"
2023-03-23,"19,619.74","20,051.26","19,523.50","20,049.64"
2023-03-24,"19,919.65","20,118.29","19,834.45","19,915.68"
2023-03-25,"19,919.65","20,118.29","19,834.45","19,915.68"
2023-03-26,"19,919.65","20,118.29","19,834.45","19,915.68"
2023-03-27,"19,851.79","19,938.77","19,509.49","19,567.69"
2023-03-28,"19,688.31","19,875.11","19,559.47","19,784.65"
2023-03-29,"20,348.64","20,437.69","20,107.73","20,192.40"
2023-03-30,"20,216.79","20,320.02","20,017.17","20,309.13"
2023-03-31,"20,583.88","20,721.97","20,357.41","20,400.11"
2023-04-01,"20,583.88","20,721.97","20,357.41","20,400.11"
2023-04-02,"20,583.88","20,721.97","20,357.41","20,400.11"
2023-04-03,"20,379.50","20,475.43","20,226.95","20,409.18"
2023-04-04,"20,364.36","20,364.36","20,126.90","20,274.59"
2023-04-05,"20,364.36","20,364.36","20,126.90","20,274.59"
2023-04-06,"20,146.22","20,343.86","20,099.48","20,331.20"
2023-04-07,"20,146.22","20,343.86","20,099.48","20,331.20"
2023-04-08,"20,146.22","20,343.86","20,099.48","20,331.20"
2023-04-09,"20,146.22","20,343.86","20,099.48","20,331.20"
2023-04-10,"20,146.22","20,343.86","20,099.48","20,331.20"
2023-04-11,"20,566.59","20,750.73","20,293.37","20,485.24"
2023-04-12,"20,481.53","20,494.81","20,236.92","20,309.86"
2023-04-13,"19,977.96","20,344.48","19,885.53","20,344.48"
2023-04-14,"20,422.72","20,482.68","20,297.16","20,438.81"
2023-04-15,"20,422.72","20,482.68","20,297.16","20,438.81"
2023-04-16,"20,422.72","20,482.68","20,297.16","20,438.81"
2023-04-17,"20,374.51","20,864.74","20,299.15","20,782.45"
2023-04-18,"20,643.41","20,742.39","20,559.08","20,650.51"
2023-04-19,"20,633.00","20,633.00","20,336.71","20,367.76"
2023-04-20,"20,354.83","20,472.50","20,308.33","20,396.97"
2023-04-21,"20,330.15","20,378.90","19,974.91","20,075.73"
2023-04-22,"20,330.15","20,378.90","19,974.91","20,075.73"
2023-04-23,"20,330.15","20,378.90","19,974.91","20,075.73"
2023-04-24,"20,049.87","20,146.37","19,734.68","19,959.94"
2023-04-25,"19,903.53","19,910.28","19,527.63","19,617.88"
2023-04-26,"19,520.97","19,903.73","19,520.97","19,757.27"
2023-04-27,"19,736.35","19,880.29","19,662.60","19,840.28"
2023-04-28,"19,936.02","20,167.88","19,879.07","19,894.57"
2023-04-29,"19,936.02","20,167.88","19,879.07","19,894.57"
2023-04-30,"19,936.02","20,167.88","19,879.07","19,894.57"
2023-05-01,"19,936.02","20,167.88","19,879.07","19,894.57"
2023-05-02,"20,122.90","20,286.46","19,761.13","19,933.81"
2023-05-03,"19,686.15","19,721.96","19,538.72","19,699.16"
2023-05-04,"19,695.73","19,979.77","19,695.73","19,948.73"
2023-05-05,"20,061.00","20,208.75","19,968.41","20,049.31"
2023-05-06,"20,061.00","20,208.75","19,968.41","20,049.31"
2023-05-07,"20,061.00","20,208.75","19,968.41","20,049.31"
2023-05-08,"20,128.18","20,321.74","20,081.70","20,297.03"
2023-05-09,"20,252.13","20,297.83","19,817.78","19,867.58"
2023-05-10,"19,860.50","19,880.03","19,696.59","19,762.20"
2023-05-11,"19,842.98","19,854.49","19,567.62","19,743.79"
2023-05-12,"19,850.84","19,853.37","19,596.49","19,627.24"
2023-05-13,"19,850.84","19,853.37","19,596.49","19,627.24"
2023-05-14,"19,850.84","19,853.37","19,596.49","19,627.24"
2023-05-15,"19,525.06","20,063.35","19,498.04","19,971.13"
2023-05-16,"20,183.28","20,183.28","19,891.49","19,978.25"
2023-05-17,"19,956.13","19,987.93","19,538.09","19,560.57"
2023-05-18,"19,702.73","19,894.23","19,630.76","19,727.25"
2023-05-19,"19,535.49","19,610.72","19,352.81","19,450.57"
2023-05-20,"19,535.49","19,610.72","19,352.81","19,450.57"
2023-05-21,"19,535.49","19,610.72","19,352.81","19,450.57"
2023-05-22,"19,479.06","19,806.44","19,410.07","19,678.17"
2023-05-23,"19,713.46","19,769.14","19,363.50","19,431.25"
2023-05-24,"19,279.39","19,304.20","19,046.80","19,115.93"
2023-05-25,"18,930.23","18,930.23","18,620.84","18,746.92"
2023-05-26,"18,930.23","18,930.23","18,620.84","18,746.92"
2023-05-27,"18,930.23","18,930.23","18,620.84","18,746.92"
2023-05-28,"18,930.23","18,930.23","18,620.84","18,746.92"
2023-05-29,"18,827.08","18,879.09","18,517.86","18,551.11"
2023-05-30,"18,574.19","18,666.71","18,369.93","18,595.78"
2023-05-31,"18,415.00","18,415.00","18,044.86","18,234.27"
2023-06-01,"18,190.27","18,465.64","18,190.27","18,216.91"
2023-06-02,"18,566.81","19,024.91","18,548.30","18,949.94"
2023-06-03,"18,566.81","19,024.91","18,548.30","18,949.94"
2023-06-04,"18,566.81","19,024.91","18,548.30","18,949.94"
2023-06-05,"19,014.96","19,123.80","18,896.13","19,108.50"
2023-06-06,"19,117.11","19,377.38","19,033.85","19,099.28"
2023-06-07,"19,327.15","19,410.48","19,196.09","19,252.00"
2023-06-08,"19,227.84","19,339.82","19,087.66","19,299.18"
2023-06-09,"19,333.43","19,463.61","19,231.13","19,389.95"
2023-06-10,"19,333.43","19,463.61","19,231.13","19,389.95"
2023-06-11,"19,333.43","19,463.61","19,231.13","19,389.95"
2023-06-12,"19,440.99","19,440.99","19,255.65","19,404.31"
2023-06-13,"19,355.65","19,572.42","19,273.42","19,521.42"
2023-06-14,"19,547.58","19,641.16","19,352.34","19,408.42"
2023-06-15,"19,626.80","19,832.20","19,510.76","19,828.92"
2023-06-16,"19,915.44","20,155.92","19,876.42","20,040.37"
2023-06-17,"19,915.44","20,155.92","19,876.42","20,040.37"
2023-06-18,"19,915.44","20,155.92","19,876.42","20,040.37"
2023-06-19,"19,983.40","20,000.22","19,718.43","19,912.89"
2023-06-20,"19,863.86","19,863.86","19,504.63","19,607.08"
2023-06-21,"19,305.24","19,377.69","19,174.16","19,218.35"
2023-06-22,"19,305.24","19,377.69","19,174.16","19,218.35"
2023-06-23,"19,135.02","19,138.42","18,800.34","18,889.97"
2023-06-24,"19,135.02","19,138.42","18,800.34","18,889.97"
2023-06-25,"19,135.02","19,138.42","18,800.34","18,889.97"
2023-06-26,"18,845.90","19,001.62","18,767.15","18,794.13"
2023-06-27,"18,851.66","19,226.32","18,842.42","19,148.13"
2023-06-28,"19,099.39","19,222.13","19,019.26","19,172.05"
2023-06-29,"19,180.28","19,180.28","18,837.32","18,934.36"
2023-06-30,"18,881.43","19,070.11","18,838.62","18,916.43"
2023-07-01,"18,881.43","19,070.11","18,838.62","18,916.43"
2023-07-02,"18,881.43","19,070.11","18,838.62","18,916.43"
2023-07-03,"19,002.55","19,371.71","19,002.55","19,306.59"
2023-07-04,"19,289.06","19,449.11","19,253.22","19,415.68"
2023-07-05,"19,355.06","19,378.90","19,095.60","19,110.38"
2023-07-06,"18,840.41","18,973.01","18,483.08","18,533.05"
2023-07-07,"18,435.46","18,537.75","18,279.73","18,365.70"
2023-07-08,"18,435.46","18,537.75","18,279.73","18,365.70"
2023-07-09,"18,435.46","18,537.75","18,279.73","18,365.70"
2023-07-10,"18,747.50","18,781.21","18,417.63","18,479.72"
2023-07-11,"18,671.42","18,806.55","18,573.67","18,659.83"
2023-07-12,"18,797.01","18,932.18","18,739.60","18,860.95"
2023-07-13,"19,181.31","19,368.92","19,163.21","19,350.62"
2023-07-14,"19,534.82","19,534.82","19,364.60","19,413.78"
2023-07-15,"19,534.82","19,534.82","19,364.60","19,413.78"
2023-07-16,"19,534.82","19,534.82","19,364.60","19,413.78"
2023-07-17,"19,413.78","19,413.78","19,413.78","19,413.78"
2023-07-18,"19,324.34","19,324.34","18,979.92","19,015.72"
2023-07-19,"18,826.59","19,004.42","18,711.03","18,952.31"
2023-07-20,"19,003.28","19,215.74","18,888.76","18,928.02"
2023-07-21,"18,918.70","19,169.75","18,886.43","19,075.26"
2023-07-22,"18,918.70","19,169.75","18,886.43","19,075.26"
2023-07-23,"18,918.70","19,169.75","18,886.43","19,075.26"
2023-07-24,"18,867.61","18,946.56","18,562.12","18,668.15"
2023-07-25,"19,172.28","19,465.27","19,111.82","19,434.40"
2023-07-26,"19,340.77","19,404.50","19,245.66","19,365.14"
2023-07-27,"19,502.09","19,685.79","19,482.47","19,639.11"
2023-07-28,"19,418.48","19,940.59","19,381.90","19,916.56"
2023-07-29,"19,418.48","19,940.59","19,381.90","19,916.56"
2023-07-30,"19,418.48","19,940.59","19,381.90","19,916.56"
2023-07-31,"20,237.53","20,361.03","20,019.79","20,078.94"
2023-08-01,"20,211.20","20,331.28","19,891.81","20,011.12"
2023-08-02,"19,902.77","19,981.00","19,475.15","19,517.38"
2023-08-03,"19,404.14","19,650.16","19,369.06","19,420.87"
2023-08-04,"19,671.13","19,857.39","19,461.61","19,539.46"
2023-08-05,"19,671.13","19,857.39","19,461.61","19,539.46"
2023-08-06,"19,671.13","19,857.39","19,461.61","19,539.46"
2023-08-07,"19,474.66","19,581.82","19,352.35","19,537.92"
2023-08-08,"19,308.55","19,370.80","19,112.61","19,184.17"
2023-08-09,"19,059.58","19,270.48","19,056.10","19,246.03"
2023-08-10,"19,125.00","19,315.17","19,030.39","19,248.26"
2023-08-11,"19,319.91","19,346.29","19,049.92","19,075.19"
2023-08-12,"19,319.91","19,346.29","19,049.92","19,075.19"
2023-08-13,"19,319.91","19,346.29","19,049.92","19,075.19"
2023-08-14,"18,697.33","18,792.72","18,554.51","18,773.55"
2023-08-15,"18,599.20","18,745.82","18,513.78","18,581.11"
2023-08-16,"18,356.65","18,440.96","18,261.85","18,329.30"
2023-08-17,"18,023.11","18,399.20","17,900.77","18,326.63"
2023-08-18,"18,208.98","18,336.41","17,936.43","17,950.85"
2023-08-19,"18,208.98","18,336.41","17,936.43","17,950.85"
2023-08-20,"18,208.98","18,336.41","17,936.43","17,950.85"
2023-08-21,"17,798.47","17,867.66","17,587.38","17,623.29"
2023-08-22,"17,641.86","17,965.26","17,573.70","17,791.01"
2023-08-23,"17,762.76","18,000.53","17,730.79","17,845.92"
2023-08-24,"17,992.73","18,272.95","17,945.01","18,212.17"
2023-08-25,"18,037.60","18,137.65","17,956.38","17,956.38"
2023-08-26,"18,037.60","18,137.65","17,956.38","17,956.38"
2023-08-27,"18,037.60","18,137.65","17,956.38","17,956.38"
2023-08-28,"18,519.08","18,564.43","18,113.23","18,130.74"
2023-08-29,"18,261.69","18,583.80","18,239.92","18,484.03"
2023-08-30,"18,659.96","18,742.14","18,427.22","18,482.86"
2023-08-31,"18,580.47","18,667.18","18,312.76","18,382.06"
2023-09-01,"18,580.47","18,667.18","18,312.76","18,382.06"
2023-09-02,"18,580.47","18,667.18","18,312.76","18,382.06"
2023-09-03,"18,580.47","18,667.18","18,312.76","18,382.06"
2023-09-04,"18,592.53","18,899.49","18,575.45","18,844.16"
2023-09-05,"18,717.42","18,725.50","18,431.72","18,456.91"
2023-09-06,"18,405.09","18,492.59","18,256.10","18,449.98"
2023-09-07,"18,437.48","18,437.48","18,173.44","18,202.07"
2023-09-08,"18,437.48","18,437.48","18,173.44","18,202.07"
2023-09-09,"18,437.48","18,437.48","18,173.44","18,202.07"
2023-09-10,"18,437.48","18,437.48","18,173.44","18,202.07"
2023-09-11,"17,941.65","18,164.61","17,842.37","18,096.45"
2023-09-12,"18,015.56","18,145.58","17,892.01","18,025.89"
2023-09-13,"18,131.10","18,200.52","17,954.97","18,009.22"
2023-09-14,"18,101.96","18,173.54","17,928.63","18,047.92"
2023-09-15,"18,154.01","18,372.65","18,030.79","18,182.89"
2023-09-16,"18,154.01","18,372.65","18,030.79","18,182.89"
2023-09-17,"18,154.01","18,372.65","18,030.79","18,182.89"
2023-09-18,"18,069.04","18,114.82","17,894.81","17,930.55"
2023-09-19,"17,942.07","18,004.74","17,832.30","17,997.17"
2023-09-20,"17,939.25","17,995.38","17,833.20","17,885.60"
2023-09-21,"17,795.80","17,823.82","17,623.87","17,655.41"
2023-09-22,"17,578.26","18,078.69","17,573.81","18,057.45"
2023-09-23,"17,578.26","18,078.69","17,573.81","18,057.45"
2023-09-24,"17,578.26","18,078.69","17,573.81","18,057.45"
2023-09-25,"18,046.89","18,046.89","17,722.49","17,729.29"
2023-09-26,"17,661.85","17,718.18","17,379.44","17,466.90"
2023-09-27,"17,472.11","17,655.31","17,472.11","17,611.87"
2023-09-28,"17,587.08","17,627.73","17,352.83","17,373.03"
2023-09-29,"17,484.95","17,935.15","17,482.39","17,809.66"
2023-09-30,"17,484.95","17,935.15","17,482.39","17,809.66"
2023-10-01,"17,484.95","17,935.15","17,482.39","17,809.66"
2023-10-02,"17,484.95","17,935.15","17,482.39","17,809.66"
2023-10-03,"17,546.39","17,546.39","17,212.87","17,331.22"
2023-10-04,"17,266.82","17,266.82","17,094.00","17,195.84"
2023-10-05,"17,249.97","17,336.43","17,197.61","17,213.87"
2023-10-06,"17,370.03","17,603.80","17,370.03","17,485.98"
2023-10-07,"17,370.03","17,603.80","17,370.03","17,485.98"
2023-10-08,"17,370.03","17,603.80","17,370.03","17,485.98"
2023-10-09,"17,500.37","17,633.19","17,447.76","17,517.40"
2023-10-10,"17,726.63","17,916.62","17,638.01","17,664.73"
2023-10-11,"17,956.83","18,022.45","17,889.71","17,893.10"
2023-10-12,"18,258.26","18,290.91","18,175.35","18,238.21"
2023-10-13,"17,946.77","18,013.67","17,776.95","17,813.45"
2023-10-14,"17,946.77","18,013.67","17,776.95","17,813.45"
