Symbol	FJ.HK.1	FJ.HK.1	FJ.HK.1	FJ.HK.1	FJ.HK.1	FJ.HK.2	FJ.HK.2	FJ.HK.2	FJ.HK.2	FJ.HK.2	FJ.HK.3	FJ.HK.3	FJ.HK.3	FJ.HK.3	FJ.HK.3	FJ.HK.4	FJ.HK.4	FJ.HK.4	FJ.HK.4	FJ.HK.4	FJ.HK.6	FJ.HK.6	FJ.HK.6	FJ.HK.6	FJ.HK.6	FJ.HK.11	FJ.HK.11	FJ.HK.11	FJ.HK.11	FJ.HK.11	FJ.HK.12	FJ.HK.12	FJ.HK.12	FJ.HK.12	FJ.HK.12	FJ.HK.16	FJ.HK.16	FJ.HK.16	FJ.HK.16	FJ.HK.16	FJ.HK.19	FJ.HK.19	FJ.HK.19	FJ.HK.19	FJ.HK.19	FJ.HK.23	FJ.HK.23	FJ.HK.23	FJ.HK.23	FJ.HK.23	FJ.HK.66	FJ.HK.66	FJ.HK.66	FJ.HK.66	FJ.HK.66	FJ.HK.101	FJ.HK.101	FJ.HK.101	FJ.HK.101	FJ.HK.101	FJ.HK.267	FJ.HK.267	FJ.HK.267	FJ.HK.267	FJ.HK.267	FJ.HK.293	FJ.HK.293	FJ.HK.293	FJ.HK.293	FJ.HK.293	FJ.HK.2388	FJ.HK.2388	FJ.HK.2388	FJ.HK.2388	FJ.HK.2388	FJ.HK.5	FJ.HK.5	FJ.HK.5	FJ.HK.5	FJ.HK.5	FJ.HK.144	FJ.HK.144	FJ.HK.144	FJ.HK.144	FJ.HK.144	FJ.HK.883	FJ.HK.883	FJ.HK.883	FJ.HK.883	FJ.HK.883	FJ.HK.941	FJ.HK.941	FJ.HK.941	FJ.HK.941	FJ.HK.941	FJ.HK.1199	FJ.HK.1199	FJ.HK.1199	FJ.HK.1199	FJ.HK.1199	FJ.HK.17	FJ.HK.17	FJ.HK.17	FJ.HK.17	FJ.HK.17	FJ.HK.83	FJ.HK.83	FJ.HK.83	FJ.HK.83	FJ.HK.83	FJ.HK.291	FJ.HK.291	FJ.HK.291	FJ.HK.291	FJ.HK.291	FJ.HK.762	FJ.HK.762	FJ.HK.762	FJ.HK.762	FJ.HK.762	FJ.HK.1088	FJ.HK.1088	FJ.HK.1088	FJ.HK.1088	FJ.HK.1088
2019-06-03	74	75	74	75		88	88	88	88		17	17	17	17		20	20	20	20		54	55	54	54		195	196	193	195		40	41	40	40		123	124	122	124		92	93	92	93		24	24	24	24		48	48	47	48		17	17	17	17		11	11	11	11		11	11	11	11		30	30	30	30		64	64	63	63		14	14	13	14		13	13	13	13		69	71	68	70		7	8	7	8		11	12	11	12		12	13	12	13		35	35	34	34		8	9	8	8		16	16	16	16	
2019-06-04	75	76	75	75		88	89	88	89		17	17	17	17		20	20	20	20		54	54	54	54		197	197	193	195		41	41	40	41		124	124	122	124		94	95	93	94		24	24	24	24		48	48	47	48		17	17	17	17		11	11	11	11		11	11	11	11		30	30	30	30		64	64	64	64		14	14	14	14		13	13	13	13		71	71	70	70		8	8	7	8		12	12	11	12		13	13	12	13		34	35	33	33		9	9	8	8		16	16	16	16	
2019-06-05	76	76	75	75		89	89	88	88		17	17	17	17		20	20	20	20		54	55	54	55		196	197	193	194		41	42	41	41		126	126	123	124		97	97	94	96		24	24	24	24		48	48	48	48		17	17	17	17		11	11	11	11		11	11	11	11		31	31	30	30		65	65	64	64		14	14	14	14		13	13	12	12		71	71	70	70		8	8	7	7		12	12	12	12		13	13	12	13		34	34	33	34		8	9	8	8		16	16	16	16	
2019-06-06	75	76	75	76		89	89	88	89		17	17	17	17		20	21	20	20		55	55	55	55		193	196	193	195		41	41	40	41		124	127	124	126		96	96	96	96		24	24	24	24		48	49	48	48		17	17	17	17		11	11	11	11		11	11	11	11		30	30	30	30		64	64	64	64		14	14	14	14		12	12	12	12		71	71	70	70		8	8	7	7		12	12	12	12		13	13	12	13		34	35	34	34		8	8	8	8		16	16	16	16	
2019-06-07	75	76	75	76		89	89	88	89		17	17	17	17		20	21	20	20		55	55	55	55		193	196	193	195		41	41	40	41		124	127	124	126		96	96	96	96		24	24	24	24		48	49	48	48		17	17	17	17		11	11	11	11		11	11	11	11		30	30	30	30		64	64	64	64		14	14	14	14		12	12	12	12		71	71	70	70		8	8	7	7		12	12	12	12		13	13	12	13		34	35	34	34		8	8	8	8		16	16	16	16	
2019-06-08	75	76	75	76		89	89	88	89		17	17	17	17		20	21	20	20		55	55	55	55		193	196	193	195		41	41	40	41		124	127	124	126		96	96	96	96		24	24	24	24		48	49	48	48		17	17	17	17		11	11	11	11		11	11	11	11		30	30	30	30		64	64	64	64		14	14	14	14		12	12	12	12		71	71	70	70		8	8	7	7		12	12	12	12		13	13	12	13		34	35	34	34		8	8	8	8		16	16	16	16	
2019-06-09	75	76	75	76		89	89	88	89		17	17	17	17		20	21	20	20		55	55	55	55		193	196	193	195		41	41	40	41		124	127	124	126		96	96	96	96		24	24	24	24		48	49	48	48		17	17	17	17		11	11	11	11		11	11	11	11		30	30	30	30		64	64	64	64		14	14	14	14		12	12	12	12		71	71	70	70		8	8	7	7		12	12	12	12		13	13	12	13		34	35	34	34		8	8	8	8		16	16	16	16	
2019-06-10	76	77	75	77		89	91	89	91		17	17	17	17		21	21	21	21		56	56	55	56		195	200	195	199		41	42	41	41		127	129	127	129		99	99	97	98		24	25	24	24		49	49	48	48		17	18	17	18		10	11	10	11		11	11	11	11		31	31	30	31		65	65	65	65		13	13	13	13		12	13	12	13		70	71	70	70		8	8	7	8		12	12	12	12		13	13	13	13		34	35	34	34		8	8	8	8		16	16	16	16	
2019-06-11	76	77	76	77		91	91	90	91		17	17	17	17		21	21	20	21		56	56	56	56		201	203	199	201		41	42	41	42		130	131	129	129		100	100	98	98		24	25	24	25		49	49	48	49		17	18	17	18		11	11	11	11		11	11	11	11		31	31	31	31		65	66	65	65		13	13	13	13		13	13	13	13		70	70	69	70		8	8	7	8		12	12	12	12		13	13	13	13		34	35	34	34		9	9	8	8		16	17	16	16	
2019-06-12	77	77	76	76		90	90	89	89		17	17	17	17		21	21	20	20		56	56	55	56		199	199	196	197		41	41	40	41		128	128	124	125		98	98	95	96		25	25	24	24		49	49	48	49		18	18	17	17		11	11	11	11		11	11	11	11		31	31	30	30		65	65	65	65		13	13	13	13		13	13	12	12		69	70	69	69		8	8	7	8		12	12	12	12		13	13	13	13		34	35	34	34		8	8	8	8		16	16	16	16	
2019-06-13	76	76	75	76		88	89	88	89		17	17	17	17		20	20	20	20		56	56	55	56		196	197	193	196		41	41	40	41		124	126	122	125		95	96	93	96		24	25	24	24		48	49	48	49		17	17	17	17		11	11	11	11		11	11	11	11		30	31	30	31		64	65	64	64		13	13	13	13		12	12	12	12		69	69	68	69		7	8	7	8		12	12	11	12		13	13	12	13		35	35	34	35		9	9	8	9		16	16	16	16	
2019-06-14	75	76	75	75		89	89	89	89		17	17	17	17		20	20	20	20		56	56	56	56		194	195	192	194		41	41	40	40		125	126	124	126		97	97	93	94		23	23	22	22		48	49	48	49		17	17	17	17		11	11	11	11		11	11	11	11		30	30	30	30		64	64	64	64		13	13	13	13		12	12	12	12		69	69	68	68		8	8	7	8		12	12	11	12		13	13	12	13		35	35	34	35		9	9	8	8		16	16	16	16	
2019-06-15	75	76	75	75		89	89	89	89		17	17	17	17		20	20	20	20		56	56	56	56		194	195	192	194		41	41	40	40		125	126	124	126		97	97	93	94		23	23	22	22		48	49	48	49		17	17	17	17		11	11	11	11		11	11	11	11		30	30	30	30		64	64	64	64		13	13	13	13		12	12	12	12		69	69	68	68		8	8	7	8		12	12	11	12		13	13	12	13		35	35	34	35		9	9	8	8		16	16	16	16	
2019-06-16	75	76	75	75		89	89	89	89		17	17	17	17		20	20	20	20		56	56	56	56		194	195	192	194		41	41	40	40		125	126	124	126		97	97	93	94		23	23	22	22		48	49	48	49		17	17	17	17		11	11	11	11		11	11	11	11		30	30	30	30		64	64	64	64		13	13	13	13		12	12	12	12		69	69	68	68		8	8	7	8		12	12	11	12		13	13	12	13		35	35	34	35		9	9	8	8		16	16	16	16	
2019-06-17	75	77	75	75		89	90	89	89		17	17	17	17		20	20	20	20		56	57	56	57		194	198	194	195		41	41	40	40		126	130	126	127		94	95	93	94		22	22	21	21		49	50	49	50		17	18	17	17		11	11	11	11		11	11	11	11		31	31	30	30		64	65	64	64		13	13	13	13		13	13	12	13		68	69	68	68		8	8	7	7		12	12	12	12		13	13	13	13		35	35	34	34		8	9	8	8		16	16	16	16	
2019-06-18	75	76	75	75		89	89	88	89		17	17	17	17		20	21	20	20		57	57	55	57		195	196	194	195		41	41	40	41		128	131	127	130		95	96	94	95		21	21	21	21		50	50	50	50		18	18	17	17		11	11	11	11		11	11	11	11		30	30	30	30		64	64	64	64		13	13	13	13		12	13	12	13		69	69	68	69		8	8	7	7		12	12	12	12		13	13	13	13		34	35	33	34		8	8	8	8		16	17	16	17	
2019-06-19	77	77	77	77		89	90	89	89		17	17	17	17		21	21	20	20		58	58	56	57		199	200	197	200		41	42	41	42		132	134	131	132		96	98	96	96		21	22	21	22		50	52	50	51		18	18	17	18		11	11	11	11		11	11	11	11		31	31	31	31		65	65	65	65		13	13	13	13		13	13	13	13		70	70	69	70		7	8	7	8		12	12	12	12		13	13	13	13		35	36	35	36		9	9	8	9		17	17	17	17	
2019-06-20	77	78	77	78		90	90	90	90		18	18	17	18		20	21	20	21		57	57	57	57		201	202	199	201		42	43	42	43		133	135	132	134		96	97	96	96		22	22	22	22		51	51	50	51		18	18	18	18		11	11	11	11		11	12	11	12		31	32	31	31		65	65	65	65		13	13	13	13		13	13	13	13		70	70	69	70		8	8	8	8		12	13	12	12		13	14	13	14		36	36	36	36		9	9	9	9		17	17	17	17	
2019-06-21	78	78	77	78		86	87	85	86		18	18	17	18		21	21	20	20		57	57	57	57		201	201	195	196		43	43	42	42		134	135	133	133		97	97	96	96		22	22	22	22		51	51	51	51		18	18	18	18		11	11	11	11		11	12	11	12		31	32	30	31		65	65	64	65		14	14	13	13		13	13	13	13		70	71	70	71		8	8	7	8		12	12	12	12		14	14	13	13		37	37	36	37		9	9	9	9		17	17	17	17	
2019-06-22	78	78	77	78		86	87	85	86		18	18	17	18		21	21	20	20		57	57	57	57		201	201	195	196		43	43	42	42		134	135	133	133		97	97	96	96		22	22	22	22		51	51	51	51		18	18	18	18		11	11	11	11		11	12	11	12		31	32	30	31		65	65	64	65		14	14	13	13		13	13	13	13		70	71	70	71		8	8	7	8		12	12	12	12		14	14	13	13		37	37	36	37		9	9	9	9		17	17	17	17	
2019-06-23	78	78	77	78		86	87	85	86		18	18	17	18		21	21	20	20		57	57	57	57		201	201	195	196		43	43	42	42		134	135	133	133		97	97	96	96		22	22	22	22		51	51	51	51		18	18	18	18		11	11	11	11		11	12	11	12		31	32	30	31		65	65	64	65		14	14	13	13		13	13	13	13		70	71	70	71		8	8	7	8		12	12	12	12		14	14	13	13		37	37	36	37		9	9	9	9		17	17	17	17	
2019-06-24	77	77	76	77		87	87	86	87		18	18	18	18		20	21	20	21		57	57	56	56		197	197	195	195		42	44	42	43		132	135	132	135		96	96	95	96		22	22	22	22		51	52	51	52		18	19	18	19		11	11	11	11		12	12	12	12		30	31	30	31		64	65	64	64		13	13	13	13		13	13	13	13		71	71	70	70		8	8	8	8		12	12	12	12		13	14	13	14		36	37	36	37		9	9	8	9		17	17	17	17	
2019-06-25	77	77	76	76		87	87	86	86		18	18	18	18		21	21	21	21		57	57	56	56		195	196	193	193		44	44	43	43		134	135	133	134		97	98	95	96		22	22	21	21		52	53	51	52		19	19	18	19		11	11	11	11		12	12	12	12		31	31	30	30		64	65	64	64		13	13	13	13		13	13	13	13		71	71	70	70		8	8	8	8		12	12	12	12		14	14	13	13		37	37	35	36		9	9	8	8		17	17	17	17	
2019-06-26	76	78	76	77		86	86	86	86		18	18	17	17		20	21	20	20		56	57	56	56		193	195	193	194		43	43	42	42		132	133	131	131		96	96	94	95		21	22	21	21		52	53	52	53		19	19	18	18		11	11	11	11		12	12	11	12		30	30	30	30		65	65	64	64		13	13	13	13		13	13	13	13		70	71	70	70		8	8	8	8		12	12	12	12		13	13	13	13		36	37	36	36		8	8	8	8		17	17	17	17	
2019-06-27	77	78	77	78		86	87	86	87		17	18	17	18		21	21	20	21		57	57	56	57		194	197	194	197		43	43	43	43		132	134	132	133		96	96	95	96		22	22	21	22		53	53	52	53		19	19	18	19		11	11	11	11		12	12	12	12		31	31	30	31		65	65	64	65		13	13	13	13		13	13	13	13		71	72	71	71		8	8	8	8		12	12	12	12		13	13	13	13		36	37	36	37		9	9	9	9		16	17	16	16	
2019-06-28	78	78	77	77		86	87	86	86		18	18	17	17		21	21	21	21		56	57	56	56		198	198	194	195		43	43	43	43		134	134	132	133		96	97	96	96		22	22	22	22		53	53	52	53		19	19	18	19		11	11	11	11		12	12	11	12		31	31	31	31		65	65	65	65		13	13	13	13		13	13	13	13		71	71	71	71		8	8	8	8		12	12	12	12		13	13	13	13		37	37	37	37		9	9	8	9		16	17	16	16	
2019-06-29	78	78	77	77		86	87	86	86		18	18	17	17		21	21	21	21		56	57	56	56		198	198	194	195		43	43	43	43		134	134	132	133		96	97	96	96		22	22	22	22		53	53	52	53		19	19	18	19		11	11	11	11		12	12	11	12		31	31	31	31		65	65	65	65		13	13	13	13		13	13	13	13		71	71	71	71		8	8	8	8		12	12	12	12		13	13	13	13		37	37	37	37		9	9	8	9		16	17	16	16	
2019-06-30	78	78	77	77		86	87	86	86		18	18	17	17		21	21	21	21		56	57	56	56		198	198	194	195		43	43	43	43		134	134	132	133		96	97	96	96		22	22	22	22		53	53	52	53		19	19	18	19		11	11	11	11		12	12	11	12		31	31	31	31		65	65	65	65		13	13	13	13		13	13	13	13		71	71	71	71		8	8	8	8		12	12	12	12		13	13	13	13		37	37	37	37		9	9	8	9		16	17	16	16	
2019-07-01	78	78	77	77		86	87	86	86		18	18	17	17		21	21	21	21		56	57	56	56		198	198	194	195		43	43	43	43		134	134	132	133		96	97	96	96		22	22	22	22		53	53	52	53		19	19	18	19		11	11	11	11		12	12	11	12		31	31	31	31		65	65	65	65		13	13	13	13		13	13	13	13		71	71	71	71		8	8	8	8		12	12	12	12		13	13	13	13		37	37	37	37		9	9	8	9		16	17	16	16	
2019-07-02	77	78	77	77		86	87	86	87		17	18	17	18		21	21	21	21		57	57	57	57		196	196	195	196		43	44	43	43		133	134	132	133		100	100	97	97		22	22	22	22		53	53	52	53		19	19	18	19		11	11	11	11		12	12	12	12		31	31	31	31		65	66	65	65		14	14	14	14		14	14	13	14		71	71	71	71		8	8	7	8		12	13	12	12		13	14	13	13		38	38	37	37		9	9	9	9		16	17	16	17	
2019-07-03	77	78	77	78		87	88	87	88		17	18	17	18		21	21	20	21		57	57	57	57		195	196	195	195		43	44	43	44		133	136	133	135		97	98	97	98		22	22	22	22		53	54	53	53		19	19	19	19		11	11	11	11		12	12	12	12		31	31	31	31		66	66	65	66		14	14	14	14		14	14	13	13		71	71	71	71		8	8	8	8		12	13	12	13		13	14	13	14		37	38	37	37		9	9	8	9		17	17	16	17	
2019-07-04	78	79	78	78		89	89	88	88		18	18	18	18		21	21	21	21		57	58	57	58		196	196	195	195		44	45	44	44		135	138	135	136		100	100	98	98		22	22	22	22		53	54	53	54		19	19	19	19		11	11	11	11		12	12	12	12		31	31	31	31		66	66	65	66		14	14	14	14		13	14	13	13		71	72	71	71		8	8	8	8		13	13	13	13		14	14	13	14		37	37	36	37		9	9	9	9		17	17	17	17	
2019-07-05	78	78	77	78		88	89	88	88		18	18	18	18		21	21	21	21		58	58	57	58		195	197	195	195		44	44	44	44		137	137	135	137		98	99	98	99		22	23	22	22		53	54	53	54		19	19	19	19		11	11	11	11		12	12	12	12		31	31	31	31		65	66	65	65		14	14	13	13		13	13	13	13		71	72	71	71		8	8	8	8		13	13	13	13		13	14	13	14		37	38	36	37		9	9	8	9		17	17	16	16	
2019-07-06	78	78	77	78		88	89	88	88		18	18	18	18		21	21	21	21		58	58	57	58		195	197	195	195		44	44	44	44		137	137	135	137		98	99	98	99		22	23	22	22		53	54	53	54		19	19	19	19		11	11	11	11		12	12	12	12		31	31	31	31		65	66	65	65		14	14	13	13		13	13	13	13		71	72	71	71		8	8	8	8		13	13	13	13		13	14	13	14		37	38	36	37		9	9	8	9		17	17	16	16	
2019-07-07	78	78	77	78		88	89	88	88		18	18	18	18		21	21	21	21		58	58	57	58		195	197	195	195		44	44	44	44		137	137	135	137		98	99	98	99		22	23	22	22		53	54	53	54		19	19	19	19		11	11	11	11		12	12	12	12		31	31	31	31		65	66	65	65		14	14	13	13		13	13	13	13		71	72	71	71		8	8	8	8		13	13	13	13		13	14	13	14		37	38	36	37		9	9	8	9		17	17	16	16	
2019-07-08	78	78	76	77		88	88	87	88		18	18	18	18		21	21	21	21		57	57	57	57		194	196	193	194		44	44	43	43		135	135	132	135		97	99	95	96		23	23	22	22		54	54	53	53		19	19	19	19		11	11	11	11		12	12	12	12		31	31	30	31		65	65	65	65		13	13	13	13		13	13	13	13		70	71	70	70		8	8	7	8		13	13	12	12		13	13	13	13		37	38	37	38		8	9	8	8		16	16	16	16	
2019-07-09	77	77	76	76		87	88	87	87		18	18	17	18		21	21	21	21		57	58	57	57		193	195	193	194		43	43	43	43		134	135	131	131		96	97	95	95		22	23	22	22		53	54	53	53		19	19	19	19		11	11	11	11		12	12	11	12		31	31	31	31		65	65	65	65		13	14	13	13		13	13	13	13		71	71	70	70		8	8	7	8		12	12	12	12		13	13	13	13		37	37	36	36		8	8	8	8		16	16	16	16	
2019-07-10	76	76	76	76		87	88	87	87		18	18	18	18		21	21	20	20		57	58	57	58		195	195	193	194		43	43	43	43		133	133	131	132		95	96	95	95		22	22	22	22		53	54	53	54		19	19	19	19		11	11	11	11		12	12	11	12		31	31	31	31		65	65	65	65		13	14	13	13		13	13	13	13		70	70	70	70		7	8	7	7		12	12	12	12		13	13	13	13		37	37	37	37		8	8	8	8		16	16	16	16	
2019-07-11	76	77	76	76		88	89	88	88		18	18	18	18		20	21	20	20		58	58	58	58		195	195	194	195		43	44	43	43		133	136	133	135		95	97	95	96		22	22	22	22		54	55	54	54		19	19	19	19		11	11	11	11		12	12	11	12		31	31	31	31		65	66	65	65		13	14	13	14		13	14	13	13		70	71	70	70		8	8	7	7		12	13	12	12		13	13	13	13		37	38	37	37		8	8	8	8		16	17	16	16	
2019-07-12	76	77	76	76		88	88	88	88		18	18	18	18		21	21	20	21		58	58	58	58		194	196	194	195		43	44	43	44		135	136	134	135		96	96	95	96		22	23	22	23		54	54	54	54		19	19	19	19		11	11	11	11		12	12	12	12		31	31	31	31		65	65	65	65		14	14	14	14		13	14	13	13		71	71	70	70		7	8	7	7		12	13	12	12		13	13	13	13		36	37	36	36		8	8	8	8		16	16	16	16	
2019-07-13	76	77	76	76		88	88	88	88		18	18	18	18		21	21	20	21		58	58	58	58		194	196	194	195		43	44	43	44		135	136	134	135		96	96	95	96		22	23	22	23		54	54	54	54		19	19	19	19		11	11	11	11		12	12	12	12		31	31	31	31		65	65	65	65		14	14	14	14		13	14	13	13		71	71	70	70		7	8	7	7		12	13	12	12		13	13	13	13		36	37	36	36		8	8	8	8		16	16	16	16	
2019-07-14	76	77	76	76		88	88	88	88		18	18	18	18		21	21	20	21		58	58	58	58		194	196	194	195		43	44	43	44		135	136	134	135		96	96	95	96		22	23	22	23		54	54	54	54		19	19	19	19		11	11	11	11		12	12	12	12		31	31	31	31		65	65	65	65		14	14	14	14		13	14	13	13		71	71	70	70		7	8	7	7		12	13	12	12		13	13	13	13		36	37	36	36		8	8	8	8		16	16	16	16	
2019-07-15	76	77	76	76		88	88	87	88		18	18	18	18		21	21	20	20		58	58	57	58		195	196	193	195		43	43	43	43		133	135	132	135		95	96	93	95		23	23	22	22		54	55	54	54		19	19	19	19		11	11	11	11		12	12	12	12		31	31	31	31		65	65	65	65		14	14	13	13		13	14	13	14		70	71	69	70		7	7	7	7		12	12	12	12		13	13	13	13		36	37	36	37		8	8	8	8		16	16	16	16	
2019-07-16	77	77	77	77		88	88	87	88		18	18	18	18		21	21	20	21		58	58	57	58		195	196	194	195		43	44	43	43		135	137	134	136		94	94	94	94		22	22	22	22		55	55	54	55		19	19	19	19		11	11	11	11		12	12	12	12		31	31	31	31		65	65	65	65		13	14	13	14		13	14	13	13		70	71	70	71		7	8	7	8		12	13	12	12		13	14	13	13		37	37	37	37		8	8	8	8		16	16	16	16	
2019-07-17	76	77	76	77		87	88	87	87		18	18	18	18		20	21	20	21		57	58	57	58		194	196	193	196		43	44	43	44		136	136	134	136		94	95	94	95		22	22	22	22		55	56	55	56		19	19	19	19		11	11	11	11		12	12	12	12		31	31	31	31		65	65	65	65		14	14	14	14		13	13	13	13		70	71	70	71		7	7	7	7		12	13	12	13		13	13	13	13		37	37	36	36		8	8	8	8		16	16	16	16	
2019-07-18	76	77	76	77		87	87	87	87		18	18	18	18		21	21	20	20		58	58	57	58		194	195	194	195		43	44	43	44		136	136	134	135		95	95	94	94		22	23	22	22		56	56	55	56		19	19	19	19		11	11	11	11		12	12	12	12		31	31	31	31		65	65	65	65		14	14	14	14		13	13	13	13		70	71	70	71		7	7	7	7		12	12	12	12		13	13	13	13		36	37	36	37		8	8	8	8		16	16	16	16	
2019-07-19	77	78	77	77		87	88	87	88		18	18	18	18		20	21	20	21		58	58	58	58		196	197	196	197		44	44	43	44		135	136	135	136		95	96	94	94		23	23	22	22		54	55	54	54		19	19	19	19		11	11	11	11		12	12	12	12		31	32	31	32		65	65	65	65		14	14	14	14		13	13	13	13		71	71	71	71		7	7	7	7		12	12	12	12		13	14	13	13		37	38	37	37		8	8	8	8		16	16	16	16	
2019-07-20	77	78	77	77		87	88	87	88		18	18	18	18		20	21	20	21		58	58	58	58		196	197	196	197		44	44	43	44		135	136	135	136		95	96	94	94		23	23	22	22		54	55	54	54		19	19	19	19		11	11	11	11		12	12	12	12		31	32	31	32		65	65	65	65		14	14	14	14		13	13	13	13		71	71	71	71		7	7	7	7		12	12	12	12		13	14	13	13		37	38	37	37		8	8	8	8		16	16	16	16	
2019-07-21	77	78	77	77		87	88	87	88		18	18	18	18		20	21	20	21		58	58	58	58		196	197	196	197		44	44	43	44		135	136	135	136		95	96	94	94		23	23	22	22		54	55	54	54		19	19	19	19		11	11	11	11		12	12	12	12		31	32	31	32		65	65	65	65		14	14	14	14		13	13	13	13		71	71	71	71		7	7	7	7		12	12	12	12		13	14	13	13		37	38	37	37		8	8	8	8		16	16	16	16	
2019-07-22	76	77	76	76		88	88	87	87		18	18	18	18		21	21	20	20		58	58	57	57		196	197	194	194		43	43	43	43		135	135	131	132		94	96	94	95		23	23	22	22		54	54	53	53		19	21	19	19		11	11	10	10		12	12	12	12		31	31	31	31		65	65	64	64		14	14	13	13		13	13	13	13		70	70	69	69		7	7	7	7		12	12	12	12		13	13	13	13		37	38	37	37		8	8	8	8		16	16	16	16	
2019-07-23	76	77	76	76		87	87	87	87		18	18	18	18		21	21	20	20		57	58	57	58		195	196	194	195		43	43	43	43		133	133	131	132		96	96	95	96		23	23	22	22		53	54	53	54		19	19	19	19		11	11	10	11		12	12	12	12		31	31	31	31		65	65	65	65		14	14	13	13		13	13	13	13		69	70	69	69		7	7	7	7		12	12	12	12		13	13	13	13		38	39	38	38		8	8	8	8		16	16	16	16	
2019-07-24	76	77	76	76		88	88	87	87		18	18	18	18		20	20	20	20		58	58	58	58		196	196	195	195		43	43	43	43		132	133	130	131		96	98	96	96		22	22	22	22		54	54	54	54		19	19	19	19		11	11	11	11		12	12	12	12		31	32	31	31		65	65	64	65		13	14	13	13		13	13	13	13		69	70	69	69		7	7	7	7		12	12	12	12		13	13	13	13		38	39	38	39		8	8	8	8		16	16	16	16	
2019-07-25	76	76	76	76		87	88	87	87		18	18	18	18		21	21	20	20		58	58	58	58		196	197	195	196		43	43	43	43		131	131	128	129		96	97	96	96		22	23	22	22		53	54	53	54		19	19	19	19		11	11	10	11		12	12	11	11		31	31	31	31		64	65	64	65		13	13	13	13		13	13	13	13		69	69	68	68		7	7	7	7		12	12	12	12		13	13	13	13		39	39	38	39		8	8	8	8		16	16	16	16	
2019-07-26	76	76	76	76		87	87	86	86		18	18	17	18		20	20	20	20		57	58	57	57		194	196	194	196		43	43	42	42		128	129	127	128		96	96	95	95		23	23	22	23		53	54	53	54		19	19	19	19		11	11	10	10		11	11	11	11		31	31	31	31		64	64	64	64		13	13	13	13		13	13	13	13		68	68	67	67		7	7	7	7		12	12	12	12		13	13	13	13		39	39	38	38		8	8	8	8		16	16	16	16	
2019-07-27	76	76	76	76		87	87	86	86		18	18	17	18		20	20	20	20		57	58	57	57		194	196	194	196		43	43	42	42		128	129	127	128		96	96	95	95		23	23	22	23		53	54	53	54		19	19	19	19		11	11	10	10		11	11	11	11		31	31	31	31		64	64	64	64		13	13	13	13		13	13	13	13		68	68	67	67		7	7	7	7		12	12	12	12		13	13	13	13		39	39	38	38		8	8	8	8		16	16	16	16	
2019-07-28	76	76	76	76		87	87	86	86		18	18	17	18		20	20	20	20		57	58	57	57		194	196	194	196		43	43	42	42		128	129	127	128		96	96	95	95		23	23	22	23		53	54	53	54		19	19	19	19		11	11	10	10		11	11	11	11		31	31	31	31		64	64	64	64		13	13	13	13		13	13	13	13		68	68	67	67		7	7	7	7		12	12	12	12		13	13	13	13		39	39	38	38		8	8	8	8		16	16	16	16	
2019-07-29	76	76	75	75		86	86	85	86		17	18	17	17		20	20	19	19		57	58	57	57		196	196	191	192		42	42	41	42		127	128	126	127		96	96	92	93		23	23	22	22		53	53	52	52		19	19	18	18		11	11	10	10		11	11	11	11		31	31	30	31		64	64	64	64		13	13	13	13		13	13	13	13		67	68	67	67		7	7	7	7		12	12	11	11		13	13	13	13		38	38	38	38		8	8	8	8		16	16	16	16	
2019-07-30	75	76	75	75		86	86	86	86		17	18	17	18		20	20	20	20		58	58	57	57		191	192	190	190		42	42	41	41		126	128	126	128		93	93	92	93		23	23	22	22		52	52	52	52		18	19	18	19		10	10	10	10		11	11	11	11		30	31	30	30		64	64	64	64		13	13	13	13		13	13	13	13		67	68	67	68		7	7	7	7		11	11	11	11		13	13	13	13		38	38	38	38		8	8	8	8		16	16	16	16	
2019-07-31	74	74	74	74		86	86	85	85		18	18	17	17		20	20	19	19		57	57	56	56		191	191	186	187		41	41	41	41		127	128	126	127		93	93	90	90		22	23	22	23		52	52	51	52		18	19	18	19		10	10	10	10		11	11	11	11		30	30	30	30		64	64	63	63		13	13	13	13		13	13	13	13		67	67	67	67		7	7	7	7		11	11	11	11		13	13	13	13		37	38	37	37		8	8	8	8		16	16	15	16	
2019-08-01	73	74	72	73		85	86	85	85		17	17	17	17		19	19	19	19		55	56	55	55		185	186	183	185		40	41	40	40		125	125	122	122		88	89	87	88		22	23	22	22		51	52	51	51		18	19	18	19		10	10	10	10		11	11	11	11		30	30	30	30		63	63	63	63		13	13	13	13		13	13	13	13		67	67	66	66		7	7	7	7		11	11	11	11		13	13	12	12		36	37	36	37		8	8	8	8		15	16	15	16	
2019-08-02	72	73	71	72		84	85	84	84		17	17	17	17		19	19	18	18		55	55	54	55		182	183	181	182		39	40	39	40		117	121	117	121		85	86	85	86		22	22	22	22		49	50	49	50		18	19	18	19		10	10	10	10		11	11	11	11		30	30	29	29		63	63	62	62		13	13	13	13		12	12	12	12		65	66	65	65		7	7	7	7		11	11	11	11		12	12	12	12		36	37	36	37		8	8	7	7		15	15	15	15	
