Symbol,I.GDAXI,I.GDAXI,I.GDAXI,I.GDAXI
2021-06-21,"15,391.50","15,606.57","15,309.44","15,603.24"
2021-06-22,"15,587.57","15,652.75","15,518.31","15,636.33"
2021-06-23,"15,674.33","15,675.90","15,456.39","15,456.39"
2021-06-24,"15,528.55","15,606.89","15,476.67","15,589.23"
2021-06-25,"15,584.90","15,612.66","15,533.40","15,607.97"
2021-06-26,"15,584.90","15,612.66","15,533.40","15,607.97"
2021-06-27,"15,584.90","15,612.66","15,533.40","15,607.97"
2021-06-28,"15,570.80","15,668.08","15,542.17","15,554.18"
2021-06-29,"15,565.83","15,752.93","15,555.49","15,690.59"
2021-06-30,"15,700.06","15,709.34","15,461.20","15,531.04"
2021-07-01,"15,624.28","15,708.78","15,488.49","15,603.81"
2021-07-02,"15,644.84","15,705.53","15,616.43","15,650.09"
2021-07-03,"15,644.84","15,705.53","15,616.43","15,650.09"
2021-07-04,"15,644.84","15,705.53","15,616.43","15,650.09"
2021-07-05,"15,628.42","15,673.88","15,535.29","15,661.97"
2021-07-06,"15,615.07","15,647.88","15,466.66","15,511.38"
2021-07-07,"15,606.94","15,700.95","15,604.58","15,692.71"
2021-07-08,"15,584.72","15,591.65","15,304.41","15,420.64"
2021-07-09,"15,497.93","15,687.93","15,479.44","15,687.93"
2021-07-10,"15,497.93","15,687.93","15,479.44","15,687.93"
2021-07-11,"15,497.93","15,687.93","15,479.44","15,687.93"
2021-07-12,"15,675.42","15,806.90","15,631.84","15,790.51"
2021-07-13,"15,769.51","15,806.57","15,747.57","15,789.64"
2021-07-14,"15,733.19","15,810.68","15,717.83","15,788.98"
2021-07-15,"15,737.36","15,737.36","15,592.01","15,629.66"
2021-07-16,"15,682.75","15,699.93","15,476.99","15,540.31"
2021-07-17,"15,682.75","15,699.93","15,476.99","15,540.31"
2021-07-18,"15,682.75","15,699.93","15,476.99","15,540.31"
2021-07-19,"15,420.14","15,423.84","15,048.56","15,133.20"
2021-07-20,"15,234.85","15,300.29","15,091.90","15,216.27"
2021-07-21,"15,239.92","15,443.76","15,194.54","15,422.50"
2021-07-22,"15,533.22","15,578.75","15,471.47","15,514.54"
2021-07-23,"15,603.69","15,681.41","15,583.65","15,669.29"
2021-07-24,"15,603.69","15,681.41","15,583.65","15,669.29"
2021-07-25,"15,603.69","15,681.41","15,583.65","15,669.29"
2021-07-26,"15,586.66","15,641.61","15,544.94","15,618.98"
2021-07-27,"15,537.89","15,586.90","15,423.56","15,519.13"
2021-07-28,"15,538.75","15,577.13","15,497.10","15,570.36"
2021-07-29,"15,608.82","15,659.22","15,563.65","15,640.47"
2021-07-30,"15,493.74","15,613.66","15,440.89","15,544.39"
2021-07-31,"15,493.74","15,613.66","15,440.89","15,544.39"
2021-08-01,"15,493.74","15,613.66","15,440.89","15,544.39"
2021-08-02,"15,631.70","15,702.89","15,511.25","15,568.73"
2021-08-03,"15,537.69","15,608.07","15,492.58","15,555.08"
2021-08-04,"15,653.65","15,712.27","15,600.80","15,692.13"
2021-08-05,"15,691.74","15,751.88","15,672.27","15,744.67"
2021-08-06,"15,770.85","15,808.24","15,737.10","15,761.45"
2021-08-07,"15,770.85","15,808.24","15,737.10","15,761.45"
2021-08-08,"15,770.85","15,808.24","15,737.10","15,761.45"
2021-08-09,"15,773.51","15,798.51","15,699.27","15,745.41"
2021-08-10,"15,734.14","15,802.15","15,733.65","15,770.71"
2021-08-11,"15,792.12","15,887.16","15,724.99","15,826.09"
2021-08-12,"15,829.27","15,964.38","15,823.53","15,937.51"
2021-08-13,"15,948.15","16,030.33","15,940.82","15,977.44"
2021-08-14,"15,948.15","16,030.33","15,940.82","15,977.44"
2021-08-15,"15,948.15","16,030.33","15,940.82","15,977.44"
2021-08-16,"15,875.70","15,961.18","15,851.28","15,925.73"
2021-08-17,"15,872.12","15,937.47","15,811.57","15,921.95"
2021-08-18,"15,935.21","15,969.85","15,872.99","15,965.97"
2021-08-19,"15,737.18","15,804.85","15,621.98","15,765.81"
2021-08-20,"15,734.68","15,808.04","15,656.28","15,808.04"
2021-08-21,"15,734.68","15,808.04","15,656.28","15,808.04"
2021-08-22,"15,734.68","15,808.04","15,656.28","15,808.04"
2021-08-23,"15,930.72","15,930.72","15,799.59","15,852.79"
2021-08-24,"15,897.86","15,918.72","15,856.05","15,905.85"
2021-08-25,"15,912.85","15,932.62","15,853.32","15,860.66"
2021-08-26,"15,773.71","15,834.91","15,701.85","15,793.62"
2021-08-27,"15,778.92","15,859.77","15,752.09","15,851.75"
2021-08-28,"15,778.92","15,859.77","15,752.09","15,851.75"
2021-08-29,"15,778.92","15,859.77","15,752.09","15,851.75"
2021-08-30,"15,856.71","15,896.73","15,847.66","15,887.31"
2021-08-31,"15,929.26","16,006.76","15,761.57","15,835.09"
2021-09-01,"15,958.41","15,981.70","15,773.44","15,824.29"
2021-09-02,"15,813.57","15,874.67","15,810.77","15,840.59"
2021-09-03,"15,841.45","15,868.69","15,690.02","15,781.20"
2021-09-04,"15,841.45","15,868.69","15,690.02","15,781.20"
2021-09-05,"15,841.45","15,868.69","15,690.02","15,781.20"
2021-09-06,"15,818.44","15,959.74","15,814.63","15,932.12"
2021-09-07,"15,896.56","15,927.77","15,826.86","15,843.09"
2021-09-08,"15,714.61","15,755.30","15,590.41","15,610.28"
2021-09-09,"15,499.45","15,693.22","15,453.96","15,623.15"
2021-09-10,"15,648.89","15,702.60","15,574.94","15,609.81"
2021-09-11,"15,648.89","15,702.60","15,574.94","15,609.81"
2021-09-12,"15,648.89","15,702.60","15,574.94","15,609.81"
2021-09-13,"15,681.17","15,787.66","15,674.16","15,701.42"
2021-09-14,"15,697.72","15,763.58","15,663.42","15,722.99"
2021-09-15,"15,731.48","15,740.01","15,613.72","15,616.00"
2021-09-16,"15,666.63","15,745.19","15,638.23","15,651.75"
2021-09-17,"15,774.57","15,791.90","15,455.54","15,490.17"
2021-09-18,"15,774.57","15,791.90","15,455.54","15,490.17"
2021-09-19,"15,774.57","15,791.90","15,455.54","15,490.17"
2021-09-20,"15,259.50","15,262.76","15,019.49","15,132.06"
2021-09-21,"15,265.03","15,394.33","15,205.70","15,348.53"
2021-09-22,"15,463.24","15,508.42","15,378.93","15,506.74"
2021-09-23,"15,630.01","15,695.65","15,593.72","15,643.97"
2021-09-24,"15,562.14","15,573.46","15,497.17","15,531.75"
2021-09-25,"15,562.14","15,573.46","15,497.17","15,531.75"
2021-09-26,"15,562.14","15,573.46","15,497.17","15,531.75"
2021-09-27,"15,699.01","15,704.05","15,552.09","15,573.88"
2021-09-28,"15,542.03","15,542.41","15,232.97","15,248.56"
2021-09-29,"15,357.00","15,422.75","15,301.35","15,365.27"
2021-09-30,"15,434.33","15,448.52","15,246.00","15,260.69"
2021-10-01,"15,041.60","15,262.75","14,983.80","15,156.44"
2021-10-02,"15,041.60","15,262.75","14,983.80","15,156.44"
2021-10-03,"15,041.60","15,262.75","14,983.80","15,156.44"
2021-10-04,"15,061.86","15,175.25","15,016.93","15,036.55"
2021-10-05,"15,055.40","15,202.20","15,011.44","15,194.49"
2021-10-06,"15,040.10","15,049.49","14,818.71","14,973.33"
2021-10-07,"15,162.75","15,253.29","15,116.47","15,250.86"
2021-10-08,"15,242.76","15,267.92","15,184.76","15,206.13"
2021-10-09,"15,242.76","15,267.92","15,184.76","15,206.13"
2021-10-10,"15,242.76","15,267.92","15,184.76","15,206.13"
2021-10-11,"15,115.46","15,202.74","15,094.44","15,199.14"
2021-10-12,"15,025.35","15,174.29","15,012.07","15,146.87"
2021-10-13,"15,130.80","15,302.43","15,109.61","15,249.38"
2021-10-14,"15,350.72","15,464.38","15,303.39","15,462.72"
2021-10-15,"15,481.22","15,598.58","15,465.93","15,587.36"
2021-10-16,"15,481.22","15,598.58","15,465.93","15,587.36"
2021-10-17,"15,481.22","15,598.58","15,465.93","15,587.36"
2021-10-18,"15,518.59","15,542.17","15,416.02","15,474.47"
2021-10-19,"15,510.99","15,527.97","15,457.43","15,515.83"
2021-10-20,"15,473.56","15,567.07","15,465.03","15,522.92"
2021-10-21,"15,408.80","15,532.94","15,406.59","15,472.56"
2021-10-22,"15,507.99","15,614.76","15,492.29","15,542.98"
2021-10-23,"15,507.99","15,614.76","15,492.29","15,542.98"
2021-10-24,"15,507.99","15,614.76","15,492.29","15,542.98"
2021-10-25,"15,580.58","15,618.88","15,531.95","15,599.23"
2021-10-26,"15,652.91","15,781.00","15,650.35","15,757.06"
2021-10-27,"15,725.40","15,744.79","15,671.59","15,705.81"
2021-10-28,"15,681.52","15,706.39","15,629.33","15,696.33"
2021-10-29,"15,579.90","15,689.66","15,495.51","15,688.77"
2021-10-30,"15,579.90","15,689.66","15,495.51","15,688.77"
2021-10-31,"15,579.90","15,689.66","15,495.51","15,688.77"
2021-11-01,"15,764.55","15,849.40","15,760.35","15,806.29"
2021-11-02,"15,825.27","15,960.21","15,824.11","15,954.45"
2021-11-03,"15,957.15","15,972.71","15,922.10","15,959.98"
2021-11-04,"16,035.90","16,064.79","15,997.63","16,029.65"
2021-11-05,"16,011.57","16,084.90","16,008.40","16,054.36"
2021-11-06,"16,011.57","16,084.90","16,008.40","16,054.36"
2021-11-07,"16,011.57","16,084.90","16,008.40","16,054.36"
2021-11-08,"16,040.85","16,068.73","16,016.20","16,046.52"
2021-11-09,"16,026.74","16,104.13","16,022.64","16,040.47"
2021-11-10,"16,053.00","16,076.56","15,985.90","16,067.83"
2021-11-11,"16,067.34","16,114.55","16,032.50","16,083.11"
2021-11-12,"16,100.08","16,122.76","16,065.06","16,094.07"
2021-11-13,"16,100.08","16,122.76","16,065.06","16,094.07"
2021-11-14,"16,100.08","16,122.76","16,065.06","16,094.07"
2021-11-15,"16,109.41","16,149.87","16,072.29","16,148.64"
2021-11-16,"16,174.31","16,266.26","16,157.58","16,247.86"
2021-11-17,"16,248.32","16,283.52","16,240.51","16,251.13"
2021-11-18,"16,262.29","16,290.19","16,193.34","16,221.73"
2021-11-19,"16,269.22","16,282.87","16,092.63","16,159.97"
2021-11-20,"16,269.22","16,282.87","16,092.63","16,159.97"
2021-11-21,"16,269.22","16,282.87","16,092.63","16,159.97"
2021-11-22,"16,188.54","16,202.77","16,090.54","16,115.69"
2021-11-23,"15,987.20","16,054.38","15,866.01","15,937.00"
2021-11-24,"15,942.28","15,974.30","15,740.60","15,878.39"
2021-11-25,"15,928.38","15,962.54","15,865.41","15,917.98"
2021-11-26,"15,383.90","15,540.29","15,244.46","15,257.04"
2021-11-27,"15,383.90","15,540.29","15,244.46","15,257.04"
2021-11-28,"15,383.90","15,540.29","15,244.46","15,257.04"
2021-11-29,"15,418.28","15,441.91","15,237.87","15,280.86"
2021-11-30,"15,117.63","15,280.04","15,015.42","15,100.13"
2021-12-01,"15,233.37","15,509.46","15,187.09","15,472.67"
2021-12-02,"15,300.73","15,373.52","15,172.90","15,263.11"
2021-12-03,"15,422.90","15,422.90","15,101.71","15,169.98"
2021-12-04,"15,422.90","15,422.90","15,101.71","15,169.98"
2021-12-05,"15,422.90","15,422.90","15,101.71","15,169.98"
2021-12-06,"15,323.20","15,415.46","15,150.54","15,380.79"
2021-12-07,"15,546.70","15,827.94","15,544.79","15,813.94"
2021-12-08,"15,781.05","15,834.04","15,683.67","15,687.09"
2021-12-09,"15,705.93","15,721.48","15,613.40","15,639.26"
2021-12-10,"15,572.69","15,689.50","15,550.45","15,623.31"
2021-12-11,"15,572.69","15,689.50","15,550.45","15,623.31"
2021-12-12,"15,572.69","15,689.50","15,550.45","15,623.31"
2021-12-13,"15,653.57","15,794.31","15,591.62","15,621.72"
2021-12-14,"15,680.35","15,697.98","15,448.45","15,453.56"
2021-12-15,"15,503.64","15,531.04","15,451.74","15,476.35"
2021-12-16,"15,708.94","15,780.93","15,621.57","15,636.40"
2021-12-17,"15,599.75","15,609.51","15,419.55","15,531.69"
2021-12-18,"15,599.75","15,609.51","15,419.55","15,531.69"
2021-12-19,"15,599.75","15,609.51","15,419.55","15,531.69"
2021-12-20,"15,152.56","15,296.08","15,060.10","15,239.67"
2021-12-21,"15,379.08","15,452.42","15,305.61","15,447.44"
2021-12-22,"15,474.84","15,593.47","15,425.16","15,593.47"
2021-12-23,"15,660.78","15,768.45","15,622.60","15,756.31"
2021-12-24,"15,660.78","15,768.45","15,622.60","15,756.31"
2021-12-25,"15,660.78","15,768.45","15,622.60","15,756.31"
2021-12-26,"15,660.78","15,768.45","15,622.60","15,756.31"
2021-12-27,"15,705.53","15,854.62","15,697.44","15,835.25"
2021-12-28,"15,839.19","15,974.79","15,832.96","15,963.70"
2021-12-29,"15,952.47","15,955.03","15,803.59","15,852.25"
2021-12-30,"15,837.56","15,890.74","15,834.57","15,884.86"
2021-12-31,"15,837.56","15,890.74","15,834.57","15,884.86"
2022-01-01,"15,837.56","15,890.74","15,834.57","15,884.86"
2022-01-02,"15,837.56","15,890.74","15,834.57","15,884.86"
2022-01-03,"15,947.44","16,069.38","15,943.16","16,020.73"
2022-01-04,"16,069.80","16,202.58","16,036.52","16,152.61"
2022-01-05,"16,177.44","16,285.35","16,161.72","16,271.75"
2022-01-06,"16,076.16","16,156.56","15,988.63","16,052.03"
2022-01-07,"15,999.02","16,044.28","15,862.71","15,947.74"
2022-01-08,"15,999.02","16,044.28","15,862.71","15,947.74"
2022-01-09,"15,999.02","16,044.28","15,862.71","15,947.74"
2022-01-10,"16,006.44","16,015.34","15,724.23","15,768.27"
2022-01-11,"15,918.82","15,979.99","15,880.39","15,941.81"
2022-01-12,"16,054.93","16,061.50","15,955.54","16,010.32"
2022-01-13,"15,959.83","16,090.29","15,941.78","16,031.59"
2022-01-14,"15,929.37","15,970.70","15,833.73","15,883.24"
2022-01-15,"15,929.37","15,970.70","15,833.73","15,883.24"
2022-01-16,"15,929.37","15,970.70","15,833.73","15,883.24"
2022-01-17,"15,948.90","15,962.70","15,894.77","15,933.72"
2022-01-18,"15,839.15","15,843.58","15,669.35","15,772.56"
2022-01-19,"15,639.45","15,898.05","15,629.86","15,809.72"
2022-01-20,"15,837.24","15,912.33","15,737.33","15,912.33"
2022-01-21,"15,694.82","15,728.29","15,456.87","15,603.88"
2022-01-22,"15,694.82","15,728.29","15,456.87","15,603.88"
2022-01-23,"15,694.82","15,728.29","15,456.87","15,603.88"
2022-01-24,"15,499.61","15,587.39","14,952.67","15,011.13"
2022-01-25,"15,139.07","15,205.75","14,979.11","15,123.87"
2022-01-26,"15,273.06","15,524.96","15,272.87","15,459.39"
2022-01-27,"15,229.98","15,582.45","15,197.53","15,524.27"
2022-01-28,"15,411.86","15,416.59","15,122.65","15,318.95"
2022-01-29,"15,411.86","15,416.59","15,122.65","15,318.95"
2022-01-30,"15,411.86","15,416.59","15,122.65","15,318.95"
2022-01-31,"15,506.79","15,566.38","15,338.19","15,471.20"
2022-02-01,"15,620.56","15,687.96","15,537.05","15,619.39"
2022-02-02,"15,689.16","15,736.52","15,604.99","15,613.77"
2022-02-03,"15,565.94","15,602.50","15,367.16","15,368.47"
2022-02-04,"15,410.73","15,423.94","15,060.48","15,099.56"
2022-02-05,"15,410.73","15,423.94","15,060.48","15,099.56"
2022-02-06,"15,410.73","15,423.94","15,060.48","15,099.56"
2022-02-07,"15,220.08","15,256.08","15,076.89","15,206.64"
2022-02-08,"15,221.70","15,338.00","15,158.80","15,242.38"
2022-02-09,"15,356.95","15,513.94","15,351.48","15,482.01"
2022-02-10,"15,597.06","15,614.47","15,413.37","15,490.44"
2022-02-11,"15,353.86","15,511.34","15,308.69","15,425.12"
2022-02-12,"15,353.86","15,511.34","15,308.69","15,425.12"
2022-02-13,"15,353.86","15,511.34","15,308.69","15,425.12"
2022-02-14,"15,065.73","15,150.54","14,844.10","15,113.97"
2022-02-15,"15,077.32","15,418.41","15,068.33","15,412.71"
2022-02-16,"15,431.27","15,542.84","15,327.94","15,370.30"
2022-02-17,"15,404.14","15,440.08","15,206.40","15,267.63"
2022-02-18,"15,278.66","15,317.39","14,989.05","15,042.51"
2022-02-19,"15,278.66","15,317.39","14,989.05","15,042.51"
2022-02-20,"15,278.66","15,317.39","14,989.05","15,042.51"
2022-02-21,"15,186.63","15,192.47","14,617.66","14,731.12"
2022-02-22,"14,365.06","14,782.16","14,357.86","14,693.00"
2022-02-23,"14,754.22","14,901.09","14,586.35","14,631.36"
2022-02-24,"13,989.41","14,221.71","13,807.28","14,052.10"
2022-02-25,"14,230.09","14,567.62","14,027.93","14,567.23"
2022-02-26,"14,230.09","14,567.62","14,027.93","14,567.23"
2022-02-27,"14,230.09","14,567.62","14,027.93","14,567.23"
2022-02-28,"14,263.73","14,510.77","14,106.89","14,461.02"
2022-03-01,"14,404.22","14,448.61","13,904.85","13,904.85"
2022-03-02,"13,836.93","14,114.79","13,707.86","14,000.11"
2022-03-03,"13,990.25","14,057.15","13,669.10","13,698.40"
2022-03-04,"13,485.98","13,562.60","13,094.54","13,094.54"
2022-03-05,"13,485.98","13,562.60","13,094.54","13,094.54"
2022-03-06,"13,485.98","13,562.60","13,094.54","13,094.54"
2022-03-07,"12,614.08","13,150.35","12,438.85","12,834.65"
2022-03-08,"12,673.89","13,106.78","12,672.00","12,831.51"
2022-03-09,"13,215.06","13,847.93","13,199.68","13,847.93"
2022-03-10,"13,819.44","13,829.97","13,341.79","13,442.10"
2022-03-11,"13,479.69","13,943.97","13,407.97","13,628.11"
2022-03-12,"13,479.69","13,943.97","13,407.97","13,628.11"
2022-03-13,"13,479.69","13,943.97","13,407.97","13,628.11"
2022-03-14,"13,827.22","14,082.06","13,815.80","13,929.11"
2022-03-15,"13,768.44","13,974.84","13,577.81","13,917.27"
2022-03-16,"14,245.77","14,553.10","14,183.26","14,440.74"
2022-03-17,"14,500.05","14,509.23","14,243.94","14,388.06"
2022-03-18,"14,374.41","14,413.09","14,109.79","14,413.09"
2022-03-19,"14,374.41","14,413.09","14,109.79","14,413.09"
2022-03-20,"14,374.41","14,413.09","14,109.79","14,413.09"
2022-03-21,"14,385.82","14,457.30","14,306.26","14,326.97"
2022-03-22,"14,365.67","14,508.01","14,343.34","14,473.20"
2022-03-23,"14,532.84","14,539.31","14,226.43","14,283.65"
2022-03-24,"14,305.80","14,375.82","14,187.82","14,273.79"
2022-03-25,"14,332.26","14,428.03","14,247.38","14,305.76"
2022-03-26,"14,332.26","14,428.03","14,247.38","14,305.76"
2022-03-27,"14,332.26","14,428.03","14,247.38","14,305.76"
2022-03-28,"14,376.00","14,627.58","14,371.90","14,417.37"
2022-03-29,"14,592.74","14,925.25","14,553.71","14,820.33"
2022-03-30,"14,712.32","14,744.72","14,555.87","14,606.05"
2022-03-31,"14,674.83","14,732.00","14,404.03","14,414.75"
2022-04-01,"14,447.78","14,506.02","14,403.09","14,446.48"
2022-04-02,"14,447.78","14,506.02","14,403.09","14,446.48"
2022-04-03,"14,447.78","14,506.02","14,403.09","14,446.48"
2022-04-04,"14,503.96","14,535.07","14,334.10","14,518.16"
2022-04-05,"14,504.80","14,603.44","14,347.33","14,424.36"
2022-04-06,"14,402.16","14,437.91","14,027.18","14,151.69"
2022-04-07,"14,187.13","14,315.35","14,069.53","14,078.15"
2022-04-08,"14,275.87","14,321.82","14,178.28","14,283.67"
2022-04-09,"14,275.87","14,321.82","14,178.28","14,283.67"
2022-04-10,"14,275.87","14,321.82","14,178.28","14,283.67"
2022-04-11,"14,162.97","14,298.02","14,094.83","14,192.78"
2022-04-12,"13,956.56","14,180.09","13,887.11","14,124.95"
2022-04-13,"14,062.70","14,100.03","13,961.95","14,076.44"
2022-04-14,"14,098.48","14,198.78","14,038.30","14,163.85"
2022-04-15,"14,098.48","14,198.78","14,038.30","14,163.85"
2022-04-16,"14,098.48","14,198.78","14,038.30","14,163.85"
2022-04-17,"14,098.48","14,198.78","14,038.30","14,163.85"
2022-04-18,"14,098.48","14,198.78","14,038.30","14,163.85"
2022-04-19,"14,057.43","14,199.09","13,991.70","14,153.46"
2022-04-20,"14,154.48","14,362.03","14,149.68","14,362.03"
2022-04-21,"14,376.05","14,598.11","14,374.59","14,502.41"
2022-04-22,"14,320.51","14,372.47","14,142.09","14,142.09"
2022-04-23,"14,320.51","14,372.47","14,142.09","14,142.09"
2022-04-24,"14,320.51","14,372.47","14,142.09","14,142.09"
2022-04-25,"13,908.05","14,037.63","13,863.39","13,924.17"
2022-04-26,"14,087.08","14,112.84","13,749.68","13,756.40"
2022-04-27,"13,760.22","13,849.43","13,566.20","13,793.94"
2022-04-28,"13,907.06","14,074.71","13,822.16","13,979.84"
2022-04-29,"14,095.93","14,187.02","14,038.55","14,097.88"
2022-04-30,"14,095.93","14,187.02","14,038.55","14,097.88"
2022-05-01,"14,095.93","14,187.02","14,038.55","14,097.88"
2022-05-02,"13,996.82","14,036.11","13,778.13","13,939.07"
2022-05-03,"13,958.92","14,081.15","13,920.46","14,039.47"
2022-05-04,"14,020.90","14,073.21","13,970.62","13,970.82"
2022-05-05,"14,282.77","14,315.24","13,857.58","13,902.52"
2022-05-06,"13,832.65","13,851.45","13,592.15","13,674.29"
2022-05-07,"13,832.65","13,851.45","13,592.15","13,674.29"
2022-05-08,"13,832.65","13,851.45","13,592.15","13,674.29"
2022-05-09,"13,624.92","13,697.90","13,380.67","13,380.67"
2022-05-10,"13,550.02","13,719.95","13,514.49","13,534.74"
2022-05-11,"13,587.29","13,829.10","13,508.56","13,828.64"
2022-05-12,"13,512.13","13,808.09","13,479.36","13,739.64"
2022-05-13,"13,837.42","14,034.15","13,795.64","14,027.93"
2022-05-14,"13,837.42","14,034.15","13,795.64","14,027.93"
2022-05-15,"13,837.42","14,034.15","13,795.64","14,027.93"
2022-05-16,"13,986.17","14,043.10","13,864.95","13,964.38"
2022-05-17,"14,072.67","14,203.09","14,056.98","14,185.94"
2022-05-18,"14,197.18","14,226.47","13,999.54","14,007.76"
2022-05-19,"13,822.35","13,882.30","13,683.59","13,882.30"
2022-05-20,"13,968.26","14,161.32","13,944.16","13,981.91"
2022-05-21,"13,968.26","14,161.32","13,944.16","13,981.91"
2022-05-22,"13,968.26","14,161.32","13,944.16","13,981.91"
2022-05-23,"14,179.84","14,217.48","14,026.14","14,175.40"
2022-05-24,"14,043.22","14,105.06","13,917.08","13,919.75"
2022-05-25,"14,022.27","14,053.59","13,871.48","14,007.93"
2022-05-26,"14,025.44","14,253.61","14,025.44","14,231.29"
2022-05-27,"14,289.53","14,463.50","14,246.83","14,462.19"
2022-05-28,"14,289.53","14,463.50","14,246.83","14,462.19"
2022-05-29,"14,289.53","14,463.50","14,246.83","14,462.19"
2022-05-30,"14,572.80","14,589.45","14,509.58","14,575.98"
2022-05-31,"14,513.34","14,547.09","14,359.39","14,388.35"
2022-06-01,"14,478.37","14,489.00","14,329.51","14,340.47"
2022-06-02,"14,394.36","14,492.78","14,393.04","14,485.17"
2022-06-03,"14,585.18","14,589.91","14,443.11","14,460.09"
2022-06-04,"14,585.18","14,589.91","14,443.11","14,460.09"
2022-06-05,"14,585.18","14,589.91","14,443.11","14,460.09"
2022-06-06,"14,576.87","14,709.38","14,548.26","14,653.81"
2022-06-07,"14,569.30","14,590.69","14,458.34","14,556.62"
2022-06-08,"14,595.78","14,602.06","14,378.50","14,445.99"
2022-06-09,"14,364.59","14,420.73","14,186.93","14,198.80"
2022-06-10,"14,110.03","14,121.07","13,749.77","13,761.83"
2022-06-11,"14,110.03","14,121.07","13,749.77","13,761.83"
2022-06-12,"14,110.03","14,121.07","13,749.77","13,761.83"
2022-06-13,"13,564.47","13,648.84","13,379.87","13,427.03"
2022-06-14,"13,557.44","13,569.93","13,294.00","13,304.39"
2022-06-15,"13,480.50","13,566.80","13,358.40","13,485.29"
2022-06-16,"13,440.43","13,443.32","13,007.91","13,038.49"
2022-06-17,"13,092.85","13,237.70","13,020.42","13,126.26"
2022-06-18,"13,092.85","13,237.70","13,020.42","13,126.26"
2022-06-19,"13,092.85","13,237.70","13,020.42","13,126.26"
2022-06-20,"13,207.79","13,265.60","13,106.38","13,265.60"
2022-06-21,"13,335.15","13,443.77","13,273.20","13,292.40"
2022-06-22,"13,062.26","13,206.11","12,965.69","13,144.28"
2022-06-23,"13,082.62","13,120.31","12,912.59","12,912.59"
2022-06-24,"12,949.87","13,160.71","12,904.86","13,118.13"
2022-06-25,"12,949.87","13,160.71","12,904.86","13,118.13"
2022-06-26,"12,949.87","13,160.71","12,904.86","13,118.13"
2022-06-27,"13,217.90","13,378.42","13,126.86","13,186.07"
2022-06-28,"13,264.62","13,358.62","13,221.04","13,231.82"
2022-06-29,"13,089.99","13,132.36","12,946.76","13,003.35"
2022-06-30,"12,795.22","12,811.43","12,618.68","12,783.77"
2022-07-01,"12,627.66","12,894.38","12,623.23","12,813.03"
2022-07-02,"12,627.66","12,894.38","12,623.23","12,813.03"
2022-07-03,"12,627.66","12,894.38","12,623.23","12,813.03"
2022-07-04,"12,904.09","12,919.70","12,741.63","12,773.38"
2022-07-05,"12,851.29","12,870.24","12,390.95","12,401.20"
2022-07-06,"12,587.55","12,668.68","12,509.22","12,594.52"
2022-07-07,"12,757.63","12,867.71","12,693.65","12,843.22"
2022-07-08,"12,814.10","13,019.13","12,766.80","13,015.23"
2022-07-09,"12,814.10","13,019.13","12,766.80","13,015.23"
2022-07-10,"12,814.10","13,019.13","12,766.80","13,015.23"
2022-07-11,"12,783.09","12,934.87","12,774.23","12,832.44"
2022-07-12,"12,751.30","12,905.48","12,655.06","12,905.48"
2022-07-13,"12,800.87","12,851.90","12,625.22","12,756.32"
2022-07-14,"12,759.29","12,788.01","12,434.29","12,519.66"
2022-07-15,"12,562.15","12,875.67","12,532.94","12,864.72"
2022-07-16,"12,562.15","12,875.67","12,532.94","12,864.72"
2022-07-17,"12,562.15","12,875.67","12,532.94","12,864.72"
2022-07-18,"12,935.05","13,062.23","12,913.69","12,959.81"
2022-07-19,"12,884.83","13,351.20","12,827.89","13,308.41"
2022-07-20,"13,356.67","13,399.40","13,129.13","13,281.98"
2022-07-21,"13,261.82","13,318.64","13,097.75","13,246.64"
2022-07-22,"13,179.56","13,367.04","13,171.14","13,253.68"
2022-07-23,"13,179.56","13,367.04","13,171.14","13,253.68"
2022-07-24,"13,179.56","13,367.04","13,171.14","13,253.68"
2022-07-25,"13,183.24","13,337.06","13,151.86","13,210.32"
2022-07-26,"13,181.92","13,197.95","13,042.41","13,096.93"
2022-07-27,"13,158.64","13,204.58","13,089.96","13,166.38"
2022-07-28,"13,214.41","13,289.39","13,091.26","13,282.11"
2022-07-29,"13,353.28","13,515.03","13,340.59","13,484.05"
2022-07-30,"13,353.28","13,515.03","13,340.59","13,484.05"
2022-07-31,"13,353.28","13,515.03","13,340.59","13,484.05"
2022-08-01,"13,471.20","13,570.22","13,464.90","13,479.63"
2022-08-02,"13,419.19","13,484.55","13,335.39","13,449.20"
2022-08-03,"13,398.70","13,595.07","13,388.34","13,587.56"
2022-08-04,"13,629.70","13,792.88","13,628.57","13,662.68"
2022-08-05,"13,642.91","13,693.34","13,562.62","13,573.93"
2022-08-06,"13,642.91","13,693.34","13,562.62","13,573.93"
2022-08-07,"13,642.91","13,693.34","13,562.62","13,573.93"
2022-08-08,"13,703.38","13,745.59","13,604.55","13,687.69"
2022-08-09,"13,703.38","13,745.59","13,514.71","13,534.97"
2022-08-10,"13,482.63","13,715.56","13,455.70","13,700.93"
2022-08-11,"13,747.07","13,763.26","13,661.17","13,694.51"
2022-08-12,"13,709.83","13,813.05","13,705.02","13,795.85"
2022-08-13,"13,709.83","13,813.05","13,705.02","13,795.85"
2022-08-14,"13,709.83","13,813.05","13,705.02","13,795.85"
2022-08-15,"13,847.88","13,857.98","13,736.00","13,816.61"
2022-08-16,"13,849.62","13,947.85","13,824.97","13,910.12"
2022-08-17,"13,928.12","13,930.57","13,610.44","13,626.71"
